Entity,Code,Year,bottom_trawl
Saint Pierre and Miquelon,SPM,1957,24061.421117248
Saint Pierre and Miquelon,SPM,1958,22141.302298171995
Saint Pierre and Miquelon,SPM,1959,26661.089236107997
Saint Pierre and Miquelon,SPM,1960,27484.82608613
Saint Pierre and Miquelon,SPM,1961,35804.848354024
Saint Pierre and Miquelon,SPM,1962,21377.900998997997
Saint Pierre and Miquelon,SPM,1963,21830.36511037
Saint Pierre and Miquelon,SPM,1964,22485.806176725997
Saint Pierre and Miquelon,SPM,1965,26156.058433156006
Saint Pierre and Miquelon,SPM,1966,25914.513884294
Saint Pierre and Miquelon,SPM,1967,19959.366946315997
Saint Pierre and Miquelon,SPM,1968,16518.633196127998
Saint Pierre and Miquelon,SPM,1969,18933.89183635
Saint Pierre and Miquelon,SPM,1970,15816.289156144
Saint Pierre and Miquelon,SPM,1971,13003.305748839999
Saint Pierre and Miquelon,SPM,1972,11229.04728534
Saint Pierre and Miquelon,SPM,1973,14238.922712291998
Saint Pierre and Miquelon,SPM,1974,12044.542306788
Saint Pierre and Miquelon,SPM,1975,17709.576755033995
Saint Pierre and Miquelon,SPM,1976,22762.491005088
Saint Pierre and Miquelon,SPM,1977,19393.781204912004
Saint Pierre and Miquelon,SPM,1978,23296.370617959998
Saint Pierre and Miquelon,SPM,1979,26977.87445982
Saint Pierre and Miquelon,SPM,1980,22659.171433144
Saint Pierre and Miquelon,SPM,1981,29309.869842612003
Saint Pierre and Miquelon,SPM,1982,26854.077689230002
Saint Pierre and Miquelon,SPM,1983,24064.719362122
Saint Pierre and Miquelon,SPM,1984,31658.084974989997
Saint Pierre and Miquelon,SPM,1985,29789.346867288
Saint Pierre and Miquelon,SPM,1986,55294.71550418
Saint Pierre and Miquelon,SPM,1987,53101.38468345
Saint Pierre and Miquelon,SPM,1988,29358.169454339997
Saint Pierre and Miquelon,SPM,1989,42032.54135055801
Saint Pierre and Miquelon,SPM,1990,53135.50450657799
Saint Pierre and Miquelon,SPM,1991,53374.465707487994
Saint Pierre and Miquelon,SPM,1992,38059.19811491
Saint Pierre and Miquelon,SPM,1993,539.3782813459999
Saint Pierre and Miquelon,SPM,1994,537.91670922
Saint Pierre and Miquelon,SPM,1995,591.8404563500001
Saint Pierre and Miquelon,SPM,1996,1397.671290754
Saint Pierre and Miquelon,SPM,1997,7273.8923544439995
Saint Pierre and Miquelon,SPM,1998,13227.212841028
Saint Pierre and Miquelon,SPM,1999,12142.344426151998
Saint Pierre and Miquelon,SPM,2000,12075.573552946
Saint Pierre and Miquelon,SPM,2001,7887.412867132001
Saint Pierre and Miquelon,SPM,2002,6900.154778438002
Saint Pierre and Miquelon,SPM,2003,6809.830665388001
Saint Pierre and Miquelon,SPM,2004,7444.679280298
Saint Pierre and Miquelon,SPM,2005,8123.541705236001
Saint Pierre and Miquelon,SPM,2006,4629.7971421
Saint Pierre and Miquelon,SPM,2007,10639.162985398001
Saint Pierre and Miquelon,SPM,2008,8620.336650549998
Saint Pierre and Miquelon,SPM,2009,6843.951904746
Saint Pierre and Miquelon,SPM,2010,7901.631079026001
Saint Pierre and Miquelon,SPM,2011,6263.383153646
Saint Pierre and Miquelon,SPM,2012,6006.954960290001
Saint Pierre and Miquelon,SPM,2013,5481.227613096
Saint Pierre and Miquelon,SPM,2014,4689.835879471999
Saint Pierre and Miquelon,SPM,2015,4124.587065356
Saint Pierre and Miquelon,SPM,2016,3190.31003975
Saint Pierre and Miquelon,SPM,2017,4847.421088918
Saint Pierre and Miquelon,SPM,2018,2245.869204152
