,Entity,Year,Bottom Trawl (Tonnes)
2398,Guinea,2017,44000.592521671
2399,Guinea,2018,85437.996328783
2400,Guinea-Bissau,1998,2540.892143
2401,Guinea-Bissau,1999,2464.3216678
2402,Honduras,1956,9.059744
2403,Honduras,1957,18.05238
2404,Honduras,1958,26.9779
2405,Honduras,1959,35.83632
2406,Honduras,1960,44.62763
2407,Honduras,1961,53.35182
2408,Honduras,1962,62.00891
2409,Honduras,1963,70.59889
2410,Honduras,1964,79.12176
2411,Honduras,1965,87.57751999999999
2412,Honduras,1966,95.96617
2413,Honduras,1967,104.2877
2414,Honduras,1968,112.5421
2415,Honduras,1969,120.7295
2416,Honduras,1970,128.8497
2417,Honduras,1971,136.9028
2418,Honduras,1972,144.8888
2419,Honduras,1973,152.8077
2420,Honduras,1974,160.6595
2421,Honduras,1975,168.4441
2422,Honduras,1976,176.1617
2423,Honduras,1977,182.9845
2424,Honduras,1978,189.8413
2425,Honduras,1979,212.3607
2426,Honduras,1980,252.1839
2427,Honduras,1981,294.5332
2428,Honduras,1982,339.409
2429,Honduras,1983,386.8111
2430,Honduras,1984,566.3331
2431,Honduras,1985,2168.6793046
2432,Honduras,1986,7625.825662918
2433,Honduras,1987,14603.785166966
2434,Honduras,1988,9557.677540053
2435,Honduras,1989,10289.25050967
2436,Honduras,1990,7649.770089605
2437,Honduras,1991,20012.73754274
2438,Honduras,1992,23464.619844827
2439,Honduras,1993,23017.269911
2440,Honduras,1994,8660.09387
2441,Honduras,1995,14151.634484000002
2442,Honduras,1996,9715.676196
2443,Honduras,1997,4098.2976
2444,Honduras,1998,1643.5615
2445,Honduras,1999,3091.8122728
2446,Honduras,2000,2121.506264
2447,Honduras,2001,551.40469
2448,Honduras,2002,24.2
2449,Honduras,2005,117.42209
2450,Honduras,2006,262.15075
2451,Iceland,1950,228287.03356475
2452,Iceland,1951,264342.84693301
2453,Iceland,1952,439850.9106353
2454,Iceland,1953,342226.48192993
2455,Iceland,1954,342676.19081479
2456,Iceland,1955,406053.6488467001
2457,Iceland,1956,350333.6561776
2458,Iceland,1957,347914.06665441
2459,Iceland,1958,631184.2231823
2460,Iceland,1959,587535.68614923
2461,Iceland,1960,415799.3635952
2462,Iceland,1961,317243.8874047999
2463,Iceland,1962,233488.03026216
2464,Iceland,1963,261805.45630100003
2465,Iceland,1964,272824.37558220007
2466,Iceland,1965,257812.239089
2467,Iceland,1966,218054.57332131
2468,Iceland,1967,198050.5415495
2469,Iceland,1968,220908.12827620003
2470,Iceland,1969,270253.4554664
2471,Iceland,1970,282060.86833050003
2472,Iceland,1971,253027.0829305
2473,Iceland,1972,231000.2651084
2474,Iceland,1973,232577.2469269
2475,Iceland,1974,243081.8846708
2476,Iceland,1975,287457.4745459
2477,Iceland,1976,279077.2978789
2478,Iceland,1977,293807.63224799995
2479,Iceland,1978,290909.4246025
2480,Iceland,1979,365820.4340184
2481,Iceland,1980,419699.47406400007
2482,Iceland,1981,451196.484438
2483,Iceland,1982,443775.22033180005
2484,Iceland,1983,390421.6010964
2485,Iceland,1984,371018.1079594
2486,Iceland,1985,369320.41347300005
2487,Iceland,1986,394746.30446459993
2488,Iceland,1987,431608.05568200006
2489,Iceland,1988,468529.7248782
2490,Iceland,1989,411666.4323918
2491,Iceland,1990,394873.4175932
2492,Iceland,1991,383293.126917
2493,Iceland,1992,300302.7112646
2494,Iceland,1993,269890.3189178
2495,Iceland,1994,218947.0165574
2496,Iceland,1995,207144.92108716
2497,Iceland,1996,201976.12173184
2498,Iceland,1997,191944.60942795995
2499,Iceland,1998,206974.80376717
2500,Iceland,1999,215905.8415662
2501,Iceland,2000,208463.91003522
2502,Iceland,2001,192799.22795228
2503,Iceland,2002,228870.9747854
2504,Iceland,2003,235546.7822039
2505,Iceland,2004,264285.6295774
2506,Iceland,2005,274009.6093629
2507,Iceland,2006,269312.5934553
2508,Iceland,2007,259299.8176565
2509,Iceland,2008,259514.4619304
2510,Iceland,2009,252086.4144473
2511,Iceland,2010,235575.4413985
2512,Iceland,2011,225042.47760262695
2513,Iceland,2012,228750.780006338
2514,Iceland,2013,259820.196581226
2515,Iceland,2014,232489.035240666
2516,Iceland,2015,191592.94301511804
2517,Iceland,2016,200412.42248418805
2518,Iceland,2017,204809.676766528
2519,Iceland,2018,270807.338823254
2520,India,1950,3717.9
2521,India,1951,4160.362500492
2522,India,1952,1824.525000056
2523,India,1953,1553.066842352
2524,India,1954,1000.069597278
2525,India,1955,341.184783158
2526,India,1956,3210.87077473
2527,India,1957,4386.41359449
2528,India,1958,4790.790084202
2529,India,1959,4814.64581169
2530,India,1960,7314.096079864001
2531,India,1961,7294.442389615
2532,India,1962,7811.21245455
2533,India,1963,7251.06129905
2534,India,1964,4443.03122377
2535,India,1965,8034.739320449999
2536,India,1966,11286.58519356
2537,India,1967,9077.82725689
2538,India,1968,11237.11966056
2539,India,1969,159640.3587891
2540,India,1970,205516.281271
2541,India,1971,190523.6871627
2542,India,1972,282262.19047286606
2543,India,1973,319157.8974922181
2544,India,1974,246222.57163600004
2545,India,1975,439566.693921782
2546,India,1976,382716.406522364
2547,India,1977,405803.1030995461
2548,India,1978,415399.93294212193
2549,India,1979,395427.724852698
2550,India,1980,411083.526039272
2551,India,1981,390669.7254371279
2552,India,1982,523495.328622424
2553,India,1983,593828.4303163642
2554,India,1984,646424.8267353299
2555,India,1985,658267.6867081041
2556,India,1986,690338.2358332719
2557,India,1987,756638.508861
2558,India,1988,793854.2595680001
2559,India,1989,846446.2817229999
2560,India,1990,926576.163068
2561,India,1991,976684.054501
2562,India,1992,1108380.426881
2563,India,1993,1152254.105381
2564,India,1994,1308225.899051
2565,India,1995,1199999.106183
2566,India,1996,1284846.317039
2567,India,1997,1392178.805354
2568,India,1998,1451277.040808
2569,India,1999,1267045.977131
2570,India,2000,1307586.396814
2571,India,2001,1112093.256607
2572,India,2002,1235693.3008779995
2573,India,2003,1143905.968124
2574,India,2004,1183192.298261
2575,India,2005,1034971.324677
2576,India,2006,1213566.642913
2577,India,2007,1281063.803426
2578,India,2008,1547850.9541909995
2579,India,2009,1677885.1329500002
2580,India,2010,1788191.6287300002
2581,India,2011,2102115.8735100003
2582,India,2012,2194207.89
2583,India,2013,2194549.1410199995
2584,India,2014,1987952.91841
2585,India,2015,2013466.42406
2586,India,2016,2267233.2913300004
2587,India,2017,2382837.132094
2588,India,2018,2183784.309428
2589,Indonesia,1961,151458.9853121
2590,Indonesia,1962,192420.775059476
2591,Indonesia,1963,237521.269090029
2592,Indonesia,1964,290599.58575097594
2593,Indonesia,1965,374213.553047277
2594,Indonesia,1966,461508.2311986231
2595,Indonesia,1967,457515.429386385
2596,Indonesia,1968,497777.682945588
2597,Indonesia,1969,551997.0466540599
2598,Indonesia,1970,764567.91862919
2599,Indonesia,1971,823047.94199173
2600,Indonesia,1972,905546.22321737
2601,Indonesia,1973,986759.67328635
2602,Indonesia,1974,1023910.4685845
2603,Indonesia,1975,955847.3825807
2604,Indonesia,1976,1098237.6307313398
2605,Indonesia,1977,1241549.9416626
2606,Indonesia,1978,1275124.2620961496
2607,Indonesia,1979,1288554.23820615
2608,Indonesia,1980,1053568.43999405
2609,Indonesia,1981,1116142.19651158
2610,Indonesia,1982,1817929.2845953
2611,Indonesia,1983,1931161.6917099005
2612,Indonesia,1984,1998636.5442956
2613,Indonesia,1985,2221220.4011204
2614,Indonesia,1986,2291393.72939208
2615,Indonesia,1987,2416426.8460313906
2616,Indonesia,1988,2416159.2162028006
2617,Indonesia,1989,2382313.0716288006
2618,Indonesia,1990,2050082.2916426
2619,Indonesia,1991,1683563.5824547
2620,Indonesia,1992,1654466.3221657
2621,Indonesia,1993,1579641.7957252003
2622,Indonesia,1994,1651868.2047716998
2623,Indonesia,1995,1716454.6020332996
2624,Indonesia,1996,1650512.2745711
2625,Indonesia,1997,1642013.3858142
2626,Indonesia,1998,1723553.9510887996
2627,Indonesia,1999,1741218.4289751
2628,Indonesia,2000,1772695.82243776
2629,Indonesia,2001,1949262.5214098
2630,Indonesia,2002,1892206.8279609
2631,Indonesia,2003,2007351.0203967
2632,Indonesia,2004,1936595.2340645
2633,Indonesia,2005,1853990.32560726
2634,Indonesia,2006,1800064.2843688696
2635,Indonesia,2007,1812450.35864167
2636,Indonesia,2008,1753682.8215489998
2637,Indonesia,2009,1797164.7001949
2638,Indonesia,2010,1900402.6194948
2639,Indonesia,2011,2093532.9146798
2640,Indonesia,2012,2148334.3437424
2641,Indonesia,2013,2152847.6223292006
2642,Indonesia,2014,2266590.1868645004
2643,Indonesia,2015,2426087.4644937003
2644,Indonesia,2016,2409188.0152005404
2645,Indonesia,2017,2561457.2844678
2646,Indonesia,2018,2584223.979307399
2647,Iran,1982,566.64
2648,Iran,1983,1133.28
2649,Iran,1984,1699.92
2650,Iran,1985,2266.56
2651,Iran,1986,2833.2
2652,Iran,1987,3399.84
2653,Iran,1988,3966.480000000001
2654,Iran,1989,4533.12
2655,Iran,1990,5099.759999999999
2656,Iran,1991,5666.4
2657,Iran,1992,6233.039999999999
2658,Iran,1993,6799.68
2659,Iran,1994,7366.319999999999
2660,Iran,1995,7932.960000000001
2661,Iran,1996,8499.599999999999
2662,Iran,1997,9066.24
2663,Iran,1998,9632.88
2664,Iran,1999,10199.52
2665,Iran,2000,10764.72
2666,Iran,2001,10764.72
2667,Iran,2002,10764.72
2668,Iran,2003,10764.72
2669,Iran,2004,10764.72
2670,Iran,2005,10764.72
2671,Iran,2006,10764.72
2672,Iran,2007,10764.72
2673,Iran,2008,10764.72
2674,Iran,2009,10764.72
2675,Iran,2010,10764.72
2676,Iran,2011,10764.72
2677,Iran,2012,10764.72
2678,Iran,2013,10764.72
2679,Iran,2014,10764.72
2680,Iran,2015,10764.72
2681,Iran,2016,10764.72
2682,Iran,2017,10764.72
2683,Iran,2018,10764.72
2684,Iraq,1970,2.91
2685,Iraq,1971,3.25
2686,Iraq,1972,6.170000000000001
2687,Iraq,1973,22.52
2688,Iraq,1974,24.49
2689,Iraq,1975,26.47
2690,Iraq,1976,28.45
2691,Iraq,1977,30.44
2692,Iraq,1978,32.39
2693,Iraq,1979,14889.212446
2694,Iraq,1980,4631.3499482
2695,Iraq,1981,55.58313731
2696,Iraq,1992,225.09
2697,Iraq,1993,450.16
2698,Iraq,1994,675.24
2699,Iraq,1995,906.39
2700,Iraq,1996,1137.52
2701,Iraq,1997,1368.66
2702,Iraq,1998,1599.8
2703,Iraq,1999,1830.98
2704,Iraq,2000,2062.09
2705,Iraq,2001,2293.27
2706,Iraq,2002,2524.38
2707,Iraq,2003,63.67
2708,Iraq,2004,193.82
2709,Iraq,2005,442.76
2710,Iraq,2006,597.8
2711,Iraq,2007,881.02
2712,Iraq,2008,1081.23
2713,Iraq,2009,890.78
2714,Iraq,2010,717.38
2715,Iraq,2011,663.92
2716,Iraq,2012,790.56
2717,Iraq,2013,830.8399999999999
2718,Iraq,2014,854.92
2719,Iraq,2015,824.38
2720,Iraq,2016,925.6651852
2721,Iraq,2017,1070.6355527
2722,Iraq,2018,976.7315872
2723,Ireland,1950,3401.641189465
2724,Ireland,1951,2965.8025561540003
2725,Ireland,1952,3372.774359887
2726,Ireland,1953,3827.21224018
2727,Ireland,1954,5490.617711714999
2728,Ireland,1955,3649.657086439001
2729,Ireland,1956,4142.4099289
2730,Ireland,1957,5024.471887935
2731,Ireland,1958,4797.989567375
2732,Ireland,1959,4686.011158756999
2733,Ireland,1960,4034.431119624
2734,Ireland,1961,4573.233627693
2735,Ireland,1962,4849.375075277001
2736,Ireland,1963,5203.795522638
2737,Ireland,1964,6817.924340022999
2738,Ireland,1965,7990.379437687999
2739,Ireland,1966,9406.299673495
2740,Ireland,1967,11946.591503103002
2741,Ireland,1968,13486.402446114998
2742,Ireland,1969,18261.100331811005
2743,Ireland,1970,24518.861600129
2744,Ireland,1971,20958.668653001005
2745,Ireland,1972,24904.584627429005
2746,Ireland,1973,23463.12890192
2747,Ireland,1974,20942.099486055
2748,Ireland,1975,23829.602889312
2749,Ireland,1976,26614.281040046
2750,Ireland,1977,23870.57350464301
2751,Ireland,1978,27795.845902732995
2752,Ireland,1979,17525.442176058
2753,Ireland,1980,18189.160743194
2754,Ireland,1981,21336.76759656601
2755,Ireland,1982,120386.248617428
2756,Ireland,1983,24393.978735115
2757,Ireland,1984,26112.799471117003
2758,Ireland,1985,29944.543059452
2759,Ireland,1986,23754.635212637
2760,Ireland,1987,48567.99059368101
2761,Ireland,1988,48717.53187397901
2762,Ireland,1989,46873.13222734899
2763,Ireland,1990,28513.602147046
2764,Ireland,1991,28993.766685400995
2765,Ireland,1992,36803.300040446
2766,Ireland,1993,41225.527470842
2767,Ireland,1994,48316.60889278999
2768,Ireland,1995,63535.762417753
2769,Ireland,1996,67463.331331642
2770,Ireland,1997,69665.93619015998
2771,Ireland,1998,70933.20060831701
2772,Ireland,1999,55128.093098613
2773,Ireland,2000,52632.154785962
2774,Ireland,2001,50951.808147264
2775,Ireland,2002,45300.36175820599
2776,Ireland,2003,39453.835090808
2777,Ireland,2004,35767.427792095994
2778,Ireland,2005,33182.985823824005
2779,Ireland,2006,30213.453152892
2780,Ireland,2007,34247.045914872004
2781,Ireland,2008,28211.38359068201
2782,Ireland,2009,30997.902399214006
2783,Ireland,2010,34678.565003762
2784,Ireland,2011,42615.29688446
2785,Ireland,2012,64415.52379698201
2786,Ireland,2013,51902.444717147
2787,Ireland,2014,36273.49408266239
2788,Ireland,2015,5710.055255634001
2789,Ireland,2016,6403.130050022
2790,Ireland,2017,6000.312803426001
2791,Ireland,2018,15260.643062328
2792,Israel,1950,1525.09484
2793,Israel,1951,1295.66806
2794,Israel,1952,1394.1324920000002
2795,Israel,1953,1762.451882
2796,Israel,1954,1971.898187
2797,Israel,1955,2416.2845190000003
2798,Israel,1956,1965.401675
2799,Israel,1957,1789.912132
2800,Israel,1958,2801.55438113
2801,Israel,1959,2991.33541113
2802,Israel,1960,3067.0753461
2803,Israel,1961,3622.027574
2804,Israel,1962,3883.19143
2805,Israel,1963,3968.424931
2806,Israel,1964,3361.401615
2807,Israel,1965,7694.327509000001
2808,Israel,1966,18757.277778
2809,Israel,1967,18970.634896
2810,Israel,1968,15615.362511999998
2811,Israel,1969,15940.569356
2812,Israel,1970,12743.049584
2813,Israel,1971,22853.361344
2814,Israel,1972,16377.5431122
2815,Israel,1973,10772.087801
2816,Israel,1974,10331.9099179
2817,Israel,1975,14084.361366
2818,Israel,1976,10044.386439
2819,Israel,1977,8315.252945
2820,Israel,1978,11481.1532187
2821,Israel,1979,11129.079631
2822,Israel,1980,18142.405162
2823,Israel,1981,18457.651021
2824,Israel,1982,9514.910394
2825,Israel,1983,10176.866451000002
2826,Israel,1984,9875.893439
2827,Israel,1985,6029.1881628
2828,Israel,1986,5755.783306999999
2829,Israel,1987,11571.055057
2830,Israel,1988,15281.274379
2831,Israel,1989,8489.999324
2832,Israel,1990,4790.307528185001
2833,Israel,1991,1852.064598515
2834,Israel,1992,1947.515053117
2835,Israel,1993,1543.140226374
2836,Israel,1994,1863.318385944
2837,Israel,1995,2155.802444647
2838,Israel,1996,1712.239610385
2839,Israel,1997,1910.242260301
2840,Israel,1998,2070.441142945
2841,Israel,1999,2276.861924308
2842,Israel,2000,2216.276150571
2843,Israel,2001,2649.686191515
2844,Israel,2002,2453.825941067
2845,Israel,2003,2186.100418564
2846,Israel,2004,2071.810319
2847,Israel,2005,2101.648697648
2848,Israel,2006,1944.769874837
2849,Israel,2007,2312.697927767
2850,Israel,2008,2385.5016364090006
2851,Israel,2009,2554.139492201
2852,Israel,2010,2706.513795962
2853,Israel,2011,1967.3159297
2854,Israel,2012,2048.5386778
2855,Israel,2013,1843.366198
2856,Israel,2014,1783.5166793
2857,Israel,2015,1825.6568161
2858,Israel,2016,1547.8223716
2859,Israel,2017,1226.4700385
2860,Israel,2018,1255.417502
2861,Italy,1950,189893.55732283
2862,Italy,1951,188506.64111243
2863,Italy,1952,218636.12078536
2864,Italy,1953,214341.72092275
2865,Italy,1954,211972.87192162
2866,Italy,1955,211331.81096645
2867,Italy,1956,212821.26690919
2868,Italy,1957,205922.89013332
2869,Italy,1958,209748.53662614
2870,Italy,1959,205536.0170594
2871,Italy,1960,209325.73657109
2872,Italy,1961,235917.02193913
2873,Italy,1962,212058.33497594
2874,Italy,1963,224779.84223402
2875,Italy,1964,367140.7452417
2876,Italy,1965,503392.0783495
2877,Italy,1966,644114.9134844
2878,Italy,1967,807862.9584097001
2879,Italy,1968,939361.0541017
2880,Italy,1969,811505.8528783
2881,Italy,1970,805731.1384451
2882,Italy,1971,796339.2088135
2883,Italy,1972,810951.6728834999
2884,Italy,1973,822309.8763606
2885,Italy,1974,809241.7840639
2886,Italy,1975,907578.7819035
2887,Italy,1976,896906.3898701
2888,Italy,1977,849412.2719845
2889,Italy,1978,848241.5684352999
2890,Italy,1979,854912.8819053
2891,Italy,1980,840108.131293
2892,Italy,1981,854576.0014103
2893,Italy,1982,871559.5225335
2894,Italy,1983,821227.6602958001
2895,Italy,1984,861918.1299474
2896,Italy,1985,833371.214975
2897,Italy,1986,821613.5009259001
2898,Italy,1987,787758.7057698001
2899,Italy,1988,747584.1458615
2900,Italy,1989,723861.6819079999
2901,Italy,1990,668939.3659931001
2902,Italy,1991,685422.8137194
2903,Italy,1992,661907.9188618
2904,Italy,1993,625103.6628613
2905,Italy,1994,605425.9857531
2906,Italy,1995,581351.8241709
2907,Italy,1996,552092.7236926999
2908,Italy,1997,533136.9077343999
2909,Italy,1998,571466.0198691
2910,Italy,1999,525600.5880752
2911,Italy,2000,532098.8148360999
2912,Italy,2001,505458.2566482
2913,Italy,2002,460734.719435
2914,Italy,2003,445097.4788464
2915,Italy,2004,402630.2839382
2916,Italy,2005,329699.25209459994
2917,Italy,2006,321879.39232970006
2918,Italy,2007,308048.37792149995
2919,Italy,2008,271786.8880996
2920,Italy,2009,235298.0480103
2921,Italy,2010,214498.82641079
2922,Italy,2011,163819.3529547
2923,Italy,2012,131162.21803261997
2924,Italy,2013,131931.70634077
2925,Italy,2014,123902.82267546
2926,Italy,2015,140617.02043491002
2927,Italy,2016,147900.27117097
2928,Italy,2017,152598.71358287
2929,Italy,2018,150060.52116728
2930,Japan,1950,559331.7365675201
2931,Japan,1951,556136.4998602001
2932,Japan,1952,554005.61078062
2933,Japan,1953,558934.0371640199
2934,Japan,1954,594277.6854357598
2935,Japan,1955,662186.3392996801
2936,Japan,1956,665189.9844636798
2937,Japan,1957,733223.06727398
2938,Japan,1958,793997.6617473201
2939,Japan,1959,997963.731002
